learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
1,4,0,0,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.744667795
1,4,0,1,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.738678474
1,4,0,2,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.74315859
1,4,0,3,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.730756565
1,4,0,4,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.686219034
1,4,0,5,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.610086271
1,4,0,6,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.72380593
1,4,0,7,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.744304213
1,4,0,8,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.70163862
1,4,0,9,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.743300418
1,4,0,10,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.675767221
1,4,0,11,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.745728984
1,4,0,12,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.555673289
1,4,0,13,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.586777825
1,4,0,14,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.742829379
1,4,0,15,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.700873183
1,4,0,16,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.746251541
1,4,0,17,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.706253248
1,4,0,18,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.699355574
1,4,0,19,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.683431774
1,4,0,20,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.689393022
1,4,0,21,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.567191295
1,4,0,22,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.743561807
1,4,0,23,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.581470459
1,4,0,24,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.746420021
1,4,0,25,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.63495931
1,4,0,26,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.744036266
1,4,0,27,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.642688939
1,4,0,28,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.718445831
1,4,0,29,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.588110356
1,4,0,30,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.638872442
1,4,0,31,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.738745145
1,4,0,32,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.576358683
1,4,0,33,0.238,0.877,1,0.235046387,0.132659912,0.342254639,4,0.508001507
